NAME,EAR_EOC_YP,EAR_EOC_LY,EAR_EOC_MY,EAR_MIOC,EAR_OLIG,EAR_PLIOC,LAT_EOC,LAT_OLIG,LAT_PALEO,MID_EOC,MID_MIOC,MID_QUART
Well2992,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well2993,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well2994,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well2995,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well2996,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well2997,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well2998,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well2999,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3000,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3001,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3002,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3003,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3004,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3005,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3006,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3007,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3008,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3009,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3010,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3011,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3012,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3013,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3014,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3015,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3016,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3017,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3018,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3019,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3020,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3021,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3022,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3023,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3024,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3025,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3026,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3027,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3028,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3029,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3030,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3031,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3032,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3033,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3034,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3035,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3036,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3037,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3038,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3039,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3040,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3041,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3042,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3043,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3044,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3045,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3046,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3047,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3048,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3049,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3050,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3051,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3052,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3053,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3054,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3055,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3056,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3057,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3058,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3059,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3060,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3061,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3062,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3063,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3064,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3065,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3066,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3067,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3068,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3069,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3070,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3071,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3072,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3073,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3074,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3075,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3076,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3077,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3078,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3079,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3080,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3081,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3082,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3083,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3084,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3085,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3086,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3087,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3088,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3089,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3090,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3091,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3092,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3093,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3094,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3095,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3096,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3097,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3098,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3099,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3100,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3101,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3102,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3103,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3104,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3105,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3106,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3107,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3108,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3109,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3110,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3111,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3112,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3113,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3114,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3115,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3116,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3117,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3118,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3119,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3120,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3121,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3122,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3123,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3124,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3125,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3126,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3127,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3128,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3129,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3130,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3131,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3132,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3133,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3134,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3135,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3136,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3137,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3138,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3139,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3140,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3141,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3142,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3143,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3144,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3145,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3146,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3147,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3148,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3149,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3150,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3151,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3152,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3153,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3154,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3155,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3156,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3157,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3158,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3159,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3160,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3161,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3162,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3163,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3164,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3165,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3166,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3167,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3168,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3169,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3170,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3171,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3172,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3173,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3174,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3175,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3176,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3177,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3178,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3179,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3180,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3181,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3182,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3183,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3184,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3185,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3186,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3187,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3188,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3189,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3190,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3191,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3192,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3193,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3194,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3195,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3196,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3197,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3198,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well3199,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
